game_id,ゲームタイトル,プラットフォーム,総合点_ゲーマー,コンテンツ量_ゲーマー,自由度_ゲーマー,ソーシャリティ_ゲーマー,BGM_ゲーマー,グラフィック_ゲーマー,感情移入_ゲーマー,ゲーム性_ゲーマー,総合点_カジュアル,コンテンツ量_カジュアル,自由度_カジュアル,ソーシャリティ_カジュアル,BGM_カジュアル,グラフィック_カジュアル,感情移入_カジュアル,敷居の低さ_カジュアル,会社,ジャンル,ゲームシステム,タグ,詳細URL,ゲームの価値_総合
6135,Re:ゼロから始める異世界生活 偽りの王選候補,PS4/Switch/PC,0.7,0.6,0.4,0.4,0.6,0.6,0.8,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.8,0.8,Spike-Chunsoft,アドベンチャー,アドベンチャー,ラノベ原作/異世界転生,https://gamewith.jp/ps4/game/show/6135,0.75
6378,Jump King（ジャンプキング）,Switch/PS4/PC,0.7,0.6,0.6,0.6,0.8,0.4,0.2,0.6,0.7,0.6,0.6,0.6,0.8,0.4,0.2,0.6,Pikii,アクション,アクション,ドット絵/インディーゲーム,https://gamewith.jp/switch/game/show/6378,0.7
6314,ドカポンUP! 夢幻のルーレット,PS4/Switch,0.7,0.4,0.4,0.8,0.6,0.6,0.2,0.6,0.8,0.4,0.4,0.8,0.6,0.6,0.2,0.8,AQUAPLUS,パーティーゲーム,ボードゲーム,マルチプレイ,https://gamewith.jp/ps4/game/show/6314,0.75
6312,ゾイド インフィニティブラスト,Switch,0.7,0.4,0.6,0.4,0.6,0.6,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.6,0.4,0.8,タカラトミー,アクション,アクション,原作あり/メカ,https://gamewith.jp/switch/game/show/6312,0.7
4221,塊魂アンコール,Switch/PS4,0.7,0.4,0.4,0.8,0.6,0.6,0.4,0.6,0.9,0.4,0.4,0.8,0.6,0.6,0.4,1.0,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/4221,0.8
5917,シャドウバース チャンピオンズバトル,Switch,0.7,0.4,0.6,0.6,0.6,0.4,0.8,0.8,0.7,0.4,0.6,0.6,0.6,0.4,0.8,0.6,Cygames,カードRPG,トレーディングカードゲーム,アニメ,https://gamewith.jp/switch/game/show/5917,0.7
6281,ピクミン3 デラックス,Switch,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,Nintendo,アドベンチャー,アドベンチャー,かわいい,https://gamewith.jp/switch/game/show/6281,0.75
6366,仮面ライダー メモリーオブヒーローズ,PS4/Switch,0.7,0.6,0.6,0.4,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.8,0.6,0.6,0.8,BANDAINAMCOEntertainment,アクション,アクション,原作あり,https://gamewith.jp/ps4/game/show/6366,0.75
6481,FiNC HOME FiT(フィンクホームフィット),Switch,0.7,0.6,0.4,0.6,0.6,0.6,0.2,0.6,0.8,0.6,0.4,0.6,0.6,0.6,0.2,0.8,"PocketGems,",その他,その他,フィットネス,https://gamewith.jp/switch/game/show/6481,0.75
6331,マリオカートライブ(マリオカート ライブ ホームサーキット),Switch,0.7,0.4,0.6,0.8,0.6,0.6,0.2,0.6,0.9,0.4,0.6,0.8,0.6,0.6,0.2,1.0,Nintendo,レース,レース,マリオ/PvP,https://gamewith.jp/switch/game/show/6331,0.8
6590,Vigil: The Longest Night,Switch,0.7,0.6,0.6,0.2,0.6,0.4,0.6,0.8,0.7,0.6,0.6,0.2,0.6,0.4,0.6,0.6,AnotherIndieStudio,,調査中,なし,https://gamewith.jp/switch/game/show/6590,0.7
6383,黄泉ヲ裂ク華,PS4/Switch,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,エクスペリエンス,ベーシックRPG,ダンジョンRPG,ハクスラ,https://gamewith.jp/ps4/game/show/6383,0.7
6329,スーパーマリオブラザーズ 35,Switch,0.7,0.6,0.6,0.8,0.6,0.4,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.4,0.8,Nintendo,アクション,バトロワ,マリオ/PvP,https://gamewith.jp/switch/game/show/6329,0.75
5502,ダングリード,Switch/PS4,0.7,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.8,Pikii,,調査中,なし,https://gamewith.jp/switch/game/show/5502,0.75
6240,モンスターファーム2,Switch,0.7,0.6,0.6,0.8,0.6,0.4,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.4,0.8,KOEITECMOGAMES,経営・育成シミュレーション,育成ゲーム,PvP,https://gamewith.jp/switch/game/show/6240,0.75
4218,アズールレーン クロスウェーブ,PS4/Switch,0.7,0.6,0.6,0.6,0.6,0.8,0.4,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.4,0.4,コンパイルハート,シューティング,シューティングRPG,美少女,https://gamewith.jp/ps4/game/show/4218,0.7
5677,メタルマックスゼノ リボーン,PS4/Switch,0.7,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.7,0.4,0.6,0.6,0.6,0.6,0.4,0.6,角川ゲームス,アクションRPG,シューティングRPG,メカ/オフライン,https://gamewith.jp/ps4/game/show/5677,0.7
6391,NBA 2K21,PS5/PS4/Switch/PC,0.7,0.6,0.6,0.4,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.4,0.4,2K,その他スポーツ,バスケットボール,PvP/マルチプレイ,https://gamewith.jp/ps5/game/show/6391,0.6499999999999999
6337,Spellbreak（スペルブレイク）,PS4/Switch/PS5/PC,0.7,0.6,0.8,0.8,0.4,0.6,0.4,0.6,0.8,0.6,0.8,0.8,0.4,0.6,0.4,0.8,Proletariat,アクション,バトロワ,PvP,https://gamewith.jp/ps4/game/show/6337,0.75
5763,キャプテン翼 RISE OF NEW CHAMPIONS,PS4/Switch,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,サッカー,サッカー,ジャンプ,https://gamewith.jp/ps4/game/show/5763,0.75
5401,フェアリーテイル,PS4/Switch/PC,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,KOEITECMOGAMES,ベーシックRPG,コマンドバトルRPG,マガジン/ファンタジー,https://gamewith.jp/ps4/game/show/5401,0.75
4650,コール・オブ・クトゥルフ,PS4/Switch,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.4,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.6,OizumiAmuzio,アドベンチャー,ホラーゲーム,ファンタジー,https://gamewith.jp/ps4/game/show/4650,0.7
6141,戦国BASARA4 皇 ANNIVERSARY EDITION,PS4/Switch,0.7,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.4,0.6,0.6,0.6,0.8,CAPCOM,アクションRPG,アクションRPG,戦国/無双,https://gamewith.jp/ps4/game/show/6141,0.75
6055,ペーパーマリオ オリガミキング,Switch,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,1.0,Nintendo,アクション,アクション,マリオ,https://gamewith.jp/switch/game/show/6055,0.75
5872,インディヴィジブル 闇を祓う魂たち,PS4/Switch/PC,0.7,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.4,0.6,0.6,Spike-Chunsoft,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/ps4/game/show/5872,0.7
3728,CrossCode（クロスコード）,Switch/PS4/PC,0.7,0.6,0.6,0.4,0.4,0.4,0.8,0.8,0.7,0.6,0.6,0.4,0.4,0.4,0.8,0.6,BANDAINAMCOEntertainment,アクションRPG,アクションRPG,ドット絵,https://gamewith.jp/switch/game/show/3728,0.7
6565,BOSSGARD(ボスガルド),PS4/Switch/PC,0.7,0.6,0.8,0.6,0.4,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.4,0.6,0.6,0.6,DMMGAMES,アクション,アクション,PvP,https://gamewith.jp/ps4/game/show/6565,0.7
6564,Keen - One Girl Army,Switch/PC,0.7,0.6,0.4,0.6,0.4,0.4,0.4,0.8,0.7,0.6,0.4,0.6,0.4,0.4,0.4,0.6,Phoenixx,アクションパズル,アドベンチャー,かわいい/インディーゲーム,https://gamewith.jp/switch/game/show/6564,0.7
5945,ミスタードリラーアンコール,Switch/PS4/PS5/XOne/PC,0.7,0.6,0.6,0.8,0.6,0.4,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.4,0.8,BANDAINAMCOEntertainment,アクションパズル,その他パズル,マルチプレイ,https://gamewith.jp/switch/game/show/5945,0.75
6171,Zumba®　de 脂肪燃焼！,Switch,0.7,0.4,0.6,0.6,0.6,0.6,0.2,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.2,0.8,SEGA,その他スポーツ,その他,マルチプレイ/フィットネス,https://gamewith.jp/switch/game/show/6171,0.75
5814,The Wonderful 101: Remastered（ザ・ワンダフル ワン・オー・ワン）,Switch/PS4/PC,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,プラチナゲームズ,アクション,アクション,マルチプレイ/その発想はなかった,https://gamewith.jp/switch/game/show/5814,0.6499999999999999
5947,世界のアソビ大全51,Switch,0.7,0.8,0.4,0.8,0.6,0.4,0.2,0.6,0.9,0.8,0.4,0.8,0.6,0.4,0.2,1.0,Nintendo,パーティーゲーム,パーティーゲーム,PvP/マルチプレイ/オフライン/将棋/麻雀,https://gamewith.jp/switch/game/show/5947,0.8
4497,The Outer Worlds （アウター・ワールド）,PS4/Switch,0.7,0.6,0.8,0.4,0.6,0.6,0.4,0.6,0.7,0.6,0.8,0.4,0.6,0.6,0.4,0.6,PrivateDivision,,調査中,なし,https://gamewith.jp/ps4/game/show/4497,0.7
6231,バイオショック コレクション,PS4/Switch,0.7,0.6,0.6,0.4,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.8,0.6,2K,,調査中,なし,https://gamewith.jp/ps4/game/show/6231,0.7
5790,海腹川背 BaZooKa!,Switch/PS4,0.7,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.7,0.6,0.4,0.6,0.6,0.6,0.4,0.6,SUCCESS,,調査中,なし,https://gamewith.jp/switch/game/show/5790,0.7
6111,Lonely Mountains: Downhill,Switch,0.7,0.4,0.6,0.4,0.2,0.6,0.4,0.8,0.6,0.4,0.6,0.4,0.2,0.6,0.4,0.6,Thunderful,,調査中,なし,https://gamewith.jp/switch/game/show/6111,0.6499999999999999
5822,Moving Out（ムービングアウト）,Switch/PS4,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.8,Team17,パーティーゲーム,パーティーゲーム,マルチプレイ,https://gamewith.jp/switch/game/show/5822,0.75
5159,聖剣伝説3 トライアルズ オブ マナ,Switch/PS4/PC,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,SQUAREENIX,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/switch/game/show/5159,0.75
5836,メトロ リダックス ダブルパック,Switch,0.7,0.8,0.6,0.6,0.6,0.8,0.6,0.4,0.8,0.8,0.6,0.6,0.6,0.8,0.6,0.6,3goo,,調査中,なし,https://gamewith.jp/switch/game/show/5836,0.75
5304,ボク姫PROJECT,PS4/Switch/PC,0.7,0.6,0.2,0.2,0.6,0.6,0.8,0.2,0.8,0.6,0.2,0.2,0.6,0.6,0.8,0.8,NipponIchiSoftware,アドベンチャー,ノベルゲーム,その発想はなかった,https://gamewith.jp/ps4/game/show/5304,0.75
6571,Biped,PS4/Switch/PC,0.7,0.6,0.4,0.8,0.6,0.4,0.6,0.6,0.7,0.6,0.4,0.8,0.6,0.4,0.6,0.8,PostmetaGames,アクション,アドベンチャー,インディーゲーム,https://gamewith.jp/ps4/game/show/6571,0.7
4516,パンツァードラグーン：リメイク,Switch/PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.4,ForeverEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/4516,0.6499999999999999
5999,Good Job!（グッジョブ）,Switch,0.7,0.4,0.8,0.8,0.4,0.4,0.4,0.6,0.9,0.4,0.8,0.8,0.4,0.4,0.4,1.0,Nintendo,,調査中,なし,https://gamewith.jp/switch/game/show/5999,0.8
5943,深世海 Into the Depths,Switch,0.7,0.4,0.6,0.4,0.8,0.4,0.6,0.6,0.7,0.4,0.6,0.4,0.8,0.4,0.6,0.8,CAPCOM,アドベンチャー,アドベンチャー,SF,https://gamewith.jp/switch/game/show/5943,0.7
6065,UNO ULTIMATE EDITION,PS4/Switch,0.7,0.4,0.6,0.8,0.4,0.4,0.2,0.8,0.8,0.4,0.6,0.8,0.4,0.4,0.2,0.8,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/6065,0.75
5835,ユグドラ・ユニオン,Switch,0.7,0.6,0.6,0.6,0.6,0.4,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.4,0.8,0.8,STING,シミュレーションRPG,シミュレーションRPG,ドット絵/ファンタジー,https://gamewith.jp/switch/game/show/5835,0.75
7697,アンダーナイト インヴァース エクセレイト クレア,Switch/PS4/PC,0.7,0.6,0.6,0.8,0.8,0.2,0.4,0.8,0.7,0.6,0.6,0.8,0.8,0.2,0.4,0.6,ARCSYSTEMWORKS,アクション,格闘ゲーム,Steam/PvP,https://gamewith.jp/switch/game/show/7697,0.7
5812,KUNAI,Switch/PC,0.7,0.6,0.6,0.8,0.8,0.2,0.4,0.6,0.8,0.6,0.6,0.8,0.8,0.2,0.4,0.8,Intragames,アクション,横スクロールアクション,ドット絵/インディーゲーム/和風,https://gamewith.jp/switch/game/show/5812,0.75
5758,夕鬼 零 -Yuoni:ゼロ-,Switch/PC,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,Tricore,アドベンチャー,ホラーゲーム,心霊,https://gamewith.jp/switch/game/show/5758,0.7
5497,ボイド・テラリウム,PS5/PS4/Switch,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/ps5/game/show/5497,0.7
3576,スーパーロボット大戦Ｘ,Switch/PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/3576,0.7
5075,スターオーシャン1 First Departure R,Switch/PS4,0.7,0.4,0.6,0.4,0.8,0.4,0.6,0.6,0.7,0.4,0.6,0.4,0.8,0.4,0.6,0.6,SQUAREENIX,,調査中,なし,https://gamewith.jp/switch/game/show/5075,0.7
5504,熱血硬派くにおくん外伝 イカすぜ!小林さん,Switch/PS4,0.7,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.7,0.6,0.6,0.6,0.6,0.4,0.4,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/switch/game/show/5504,0.7
5490,バイオハザード5,Switch,0.7,0.4,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.4,0.6,0.8,0.6,0.6,0.6,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/switch/game/show/5490,0.7
5303,魔界戦記ディスガイア4 Return,Switch/PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/switch/game/show/5303,0.7
4219,ルイージマンション3,Switch,0.7,0.6,0.4,0.8,0.6,0.6,0.4,0.6,0.9,0.6,0.4,0.8,0.6,0.6,0.4,1.0,Nintendo,,調査中,なし,https://gamewith.jp/switch/game/show/4219,0.8
4197,荒野行動,PS4/Switch,0.7,0.6,0.6,0.8,0.4,0.4,0.4,0.8,0.7,0.6,0.6,0.8,0.4,0.4,0.4,0.6,NetEaseGames,,調査中,なし,https://gamewith.jp/ps4/game/show/4197,0.7
4220,リトルタウンヒーロー,Switch/PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,ゲームフリーク,,調査中,なし,https://gamewith.jp/switch/game/show/4220,0.75
3662,スーパーロボット大戦Ｖ,Switch/PS4/PC,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,シミュレーションRPG,ターン制ストラテジー,ガンダム/メカ,https://gamewith.jp/switch/game/show/3662,0.75
5180,魂斗羅 ローグコープス,PS4/Switch,0.7,0.6,0.6,0.8,0.6,0.4,0.4,0.6,0.7,0.6,0.6,0.8,0.6,0.4,0.4,0.6,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/5180,0.7
3357,絶体絶命都市４Plus -Summer Memories-,PS4/Switch/PC,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.8,グランゼーラ,アドベンチャー,アドベンチャー,フルボイス,https://gamewith.jp/ps4/game/show/3357,0.7
3993,AI: ソムニウム ファイル,PS4/Switch/PC,0.7,0.6,0.4,0.4,0.8,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.8,0.6,0.6,0.8,Spike-Chunsoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3993,0.7
5931,スーパーカービィハンターズ,Switch,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.8,Nintendo,,調査中,なし,https://gamewith.jp/switch/game/show/5931,0.75
5244,くにおくん外伝 リバーシティガールズ,Switch/PS4/PS5/PC/XOne,0.7,0.6,0.4,0.8,0.6,0.4,0.6,0.6,0.7,0.6,0.4,0.8,0.6,0.4,0.6,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/switch/game/show/5244,0.7
5086,狼と香辛料VR,PS4/Switch,0.7,0.4,0.2,0.2,0.6,0.6,0.8,0.6,0.7,0.4,0.2,0.2,0.6,0.6,0.8,0.6,Gemdrops,,調査中,なし,https://gamewith.jp/ps4/game/show/5086,0.7
5080,囚われのパルマ スイッチ版,Switch,0.7,0.6,0.2,0.2,0.6,0.6,0.8,0.6,0.7,0.6,0.2,0.2,0.6,0.6,0.8,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/switch/game/show/5080,0.7
3627,フライデー・ザ・サーティーンス：ザ・ゲーム(13日の金曜日),Switch/PS4,0.7,0.4,0.6,0.4,0.4,0.6,0.4,0.8,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.6,ナツメアタリ,,調査中,なし,https://gamewith.jp/switch/game/show/3627,0.6499999999999999
5270,英雄伝説 暁の軌跡モバイル スイッチ版,Switch,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,USERJOYJAPAN,,調査中,なし,https://gamewith.jp/switch/game/show/5270,0.75
3619,神獄塔 メアリスケルター2,PS4/Switch,0.7,0.8,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.8,0.4,0.4,0.6,0.6,0.6,0.4,コンパイルハート,,調査中,なし,https://gamewith.jp/ps4/game/show/3619,0.6499999999999999
5174,テトリス99,Switch,0.7,0.6,0.4,0.8,0.6,0.4,0.2,0.8,0.7,0.6,0.4,0.8,0.6,0.4,0.2,0.8,Nintendo,,調査中,なし,https://gamewith.jp/switch/game/show/5174,0.7
3530,ソードアート・オンライン フェイタルバレット コンプリートエディション,Switch/PS4,0.7,0.6,0.6,0.8,0.6,0.4,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.4,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/3530,0.7
3520,雷電V Director's Cut,Switch/PS4/PC,0.7,0.6,0.6,0.2,0.6,0.4,0.6,0.8,0.6,0.6,0.6,0.2,0.6,0.4,0.6,0.6,MOSS,シューティング,シューティング,SF/マルチプレイ,https://gamewith.jp/switch/game/show/3520,0.6499999999999999
4912,東京2020オリンピック The Official Video Game,PS4/Switch,0.7,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.4,0.8,SEGA,,調査中,なし,https://gamewith.jp/ps4/game/show/4912,0.75
5254,少女とドラゴン -幻獣契約クリプトラクト-,Switch/PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,Lionsfilm,,調査中,なし,https://gamewith.jp/switch/game/show/5254,0.75
3759,ピックスアーク(PixARK),Switch/PS4,0.7,0.8,0.8,0.6,0.6,0.4,0.4,0.6,0.6,0.8,0.8,0.6,0.6,0.4,0.4,0.4,SnailGamesJapan,,調査中,なし,https://gamewith.jp/switch/game/show/3759,0.6499999999999999
5013,DEVIL MAY CRY (デビル メイ クライ),Switch,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/switch/game/show/5013,0.7
4720,実況パワフルプロ野球,Switch,0.7,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.4,0.8,KONAMI,,調査中,なし,https://gamewith.jp/switch/game/show/4720,0.75
6212,Muse Dash（ミューズダッシュ）,Switch/PC,0.7,0.6,0.4,0.6,0.8,0.4,0.4,0.6,0.7,0.6,0.4,0.6,0.8,0.4,0.4,0.6,X.D.Network,音ゲー,音ゲー,なし,https://gamewith.jp/switch/game/show/6212,0.7
4714,ドラえもん のび太の牧場物語,Switch/PS4/PC,0.7,0.6,0.8,0.4,0.4,0.6,0.8,0.6,0.8,0.6,0.8,0.4,0.4,0.6,0.8,0.8,BANDAINAMCOEntertainment,その他シミュレーション,その他シミュレーション,農園ゲーム,https://gamewith.jp/switch/game/show/4714,0.75
4767,バイオハザード4,Switch/PS4,0.7,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.4,0.6,0.6,0.6,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/switch/game/show/4767,0.7
4764,バイオハザード0 HDリマスター,Switch/PS4,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.6,0.4,CAPCOM,,調査中,なし,https://gamewith.jp/switch/game/show/4764,0.6499999999999999
3758,チームソニックレーシング,Switch/PS4,0.7,0.6,0.6,0.8,0.8,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.4,0.8,SEGA,,調査中,なし,https://gamewith.jp/switch/game/show/3758,0.75
4789,ローラーコースタータイクーン・アドベンチャー,Switch,0.7,0.6,0.6,0.4,0.6,0.6,0.2,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.2,0.6,OizumiAmuzio,,調査中,なし,https://gamewith.jp/switch/game/show/4789,0.7
4648,殺人探偵ジャック・ザ・リッパー,Switch/PS4,0.7,0.6,0.4,0.4,0.8,0.6,0.6,0.4,0.7,0.6,0.4,0.4,0.8,0.6,0.6,0.6,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/switch/game/show/4648,0.7
4600,海腹川背 Fresh！,Switch,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,SUCCESS,,調査中,なし,https://gamewith.jp/switch/game/show/4600,0.75
4570,パンティパーティー,Switch/PC,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,COSEN,シューティング,TPS,その発想はなかった,https://gamewith.jp/switch/game/show/4570,0.75
3950,スターリンク バトル・フォー・アトラス,Switch/PS4,0.7,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.7,0.6,0.6,0.4,0.4,0.6,0.4,0.8,Ubisoft,,調査中,なし,https://gamewith.jp/switch/game/show/3950,0.7
3544,ソードアート・オンライン -ホロウ・リアリゼーション-,Switch/PS4,0.7,0.6,0.4,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.8,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/3544,0.75
6218,アーケードクラシックス アニバーサリーコレクション,PS4/Switch,0.7,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.4,0.6,0.6,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/6218,0.7
4143,ラングリッサー1＆2 リメイク,Switch/PS4,0.7,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,角川ゲームス,,調査中,なし,https://gamewith.jp/switch/game/show/4143,0.7
4949,Reigns: Game of Thrones(レインズ:ゲーム・オブ・スローンズ),Switch,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.4,DevolverDigital,,調査中,なし,https://gamewith.jp/switch/game/show/4949,0.7
6629, The friends of Ringo Ishikawa(ザ フレンズ オブ リンゴ イシカワ),Switch/PC,0.7,0.6,1.0,0.6,0.6,0.4,0.4,0.6,0.7,0.6,1.0,0.6,0.6,0.4,0.4,0.6,CIRCLEEnt.,アクションRPG,アクションRPG,インディーゲーム,https://gamewith.jp/switch/game/show/6629,0.7
3836,ヨッシークラフトワールド,Switch,0.7,0.8,0.4,0.8,0.6,0.6,0.4,0.6,0.9,0.8,0.4,0.8,0.6,0.6,0.4,1.0,Nintendo,,調査中,なし,https://gamewith.jp/switch/game/show/3836,0.8
4619,DEAD OR ALIVE Xtreme 3 Scarlet,PS4/Switch,0.7,0.8,0.4,0.6,0.6,0.8,0.8,0.4,0.8,0.8,0.4,0.6,0.6,0.8,0.8,0.6,KOEITECMOGAMES,,調査中,なし,https://gamewith.jp/ps4/game/show/4619,0.75
4434,スーパーロボット大戦T(スパロボT),PS4/Switch,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/4434,0.75
7674,Goat Simulator,Switch/PS4/XOne/PC/アプリ,0.7,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.9,0.6,0.8,0.6,0.6,0.8,0.6,0.8,CoffeeStainStudios,アクション,アクション,バカゲー,https://gamewith.jp/switch/game/show/7674,0.8
4813,リアルタイムバトル将棋,Switch/PC,0.7,0.4,0.6,0.8,0.6,0.2,0.2,0.8,0.7,0.4,0.6,0.8,0.6,0.2,0.2,0.6,SilverStarJapan,その他,ボードゲーム,将棋,https://gamewith.jp/switch/game/show/4813,0.7
4420,ディスティニーコネクト,Switch/PS4,0.7,0.4,0.4,0.6,0.6,0.6,0.8,0.6,0.8,0.4,0.4,0.6,0.6,0.6,0.8,0.8,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/switch/game/show/4420,0.75
